exchange,tradingsymbol,name,instrument_token,instrument_type,segment,is_dual_listed
BSE,FACORALL,FACOR ALLOYS,136359940,EQ,BSE,False
BSE,FACT,FERTILIZERS & CHEMICALS TRAVAN,151046148,EQ,BSE,False
BSE,FAMILYCARE,FAMILY CARE HOSPITALS,132124164,EQ,BSE,False
BSE,FCSSOFT,FCS SOFTWARE SOLUTIONS,136362500,EQ,BSE,False
BSE,FEDDERSHOL,FEDDERS HOLDING,130976772,EQ,BSE,False
BSE,FEDFINA,FEDBANK FINANCIAL SERVICES LIM,139270916,EQ,BSE,False
BSE,FERMENTA,FERMENTA BIOTECH,129641988,EQ,BSE,False
BSE,FERVENTSYN,FERVENT SYNERGIES,136677380,EQ,BSE,False
BSE,FGP,FGP,128036356,EQ,BSE,False
BSE,FILME,FILMCITY MEDIA,136060420,EQ,BSE,False
BSE,FILTRA,FILTRA CONSULTANTS AND ENGINEE,138009092,EQ,BSE,False
BSE,FILTRON,FILTRON ENGINEERS,135984900,EQ,BSE,False
BSE,FINELINE,FINE-LINE CIRCUITS,132419588,EQ,BSE,False
BSE,FINEORG,FINE ORGANIC INDUSTRIES LIMITE,138638596,EQ,BSE,False
BSE,FINIETF,ICICI PRUDENTIAL MUTUAL FUND,139181316,EQ,BSE,False
BSE,FINKURVE,FINKURVE FINANCIAL SERVICES LT,130292228,EQ,BSE,False
BSE,FIRSTFIN,FIRST FINTEC,136289028,EQ,BSE,False
BSE,FISCHER,FISCHER MEDICAL VENTURES LIMIT,134334212,EQ,BSE,False
BSE,FIVESTAR,FIVE-STAR BUSINESS FINANCE,139177732,EQ,BSE,False
BSE,FLAIR,FLAIR WRITING INDUSTRIES LIMIT,139271684,EQ,BSE,False
BSE,FLEXFO,FLEX FOODS,134060036,EQ,BSE,False
BSE,FLEXITUFF,FLEXITUFF VENTURES INTERNATION,136611332,EQ,BSE,False
BSE,FLFL,FUTURE LIFESTYLE FASHIONS,137345796,EQ,BSE,False
BSE,FLOMIC,FLOMIC GLOBAL LOGISTICS LIMITE,129121284,EQ,BSE,False
BSE,FLORACORP,FLORA CORPORATION ,138308356,EQ,BSE,False
BSE,FLUIDOM,FLUIDOMAT,133636356,EQ,BSE,False
BSE,FLUOROCHEM,GUJARAT FLUOROCHEMICALS LIMITE,138959876,EQ,BSE,False
BSE,FMCGIETF,ICICI PRUDENTIAL MUTUAL FUND,139091460,EQ,BSE,False
BSE,FMEC,F MEC INTERNATIONAL FINANCIAL,138125316,EQ,BSE,False
BSE,FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) L,129470468,EQ,BSE,False
BSE,FMNL,FUTURE MARKET NETWORKS,136523780,EQ,BSE,False
BSE,FOCUS,FOCUS BUSINESS SOLUTION LIMITE,139087876,EQ,BSE,False
BSE,FONE4,FONE4 COMMUNICATIONS (INDIA) L,139141380,EQ,BSE,False
BSE,FORBESCO,FORBES & COMPANY,128733444,EQ,BSE,False
BSE,FORINTL,FORTUNE INTERNATIONAL,135734532,EQ,BSE,False
BSE,FORTISMLR,FORTIS MALAR HOSPITALS,134066180,EQ,BSE,False
BSE,FRANKLIN,FRANKLIN LEASING AND FINANCE L,138198788,EQ,BSE,False
BSE,FRANKLININD,FRANKLIN INDUSTRIES ,138288644,EQ,BSE,False
BSE,FRASER,FRASER AND COMPANY ,137992196,EQ,BSE,False
BSE,FRATELLI,FRATELLI VINEYARDS ,138685700,EQ,BSE,False
BSE,FRBGOI2035,FRBGOI2035,204861188,EQ,BSE,False
BSE,FREDUN,FREDUN PHARMACEUTICALS ,138170884,EQ,BSE,False
BSE,FRONTCAP,FRONTIER CAPITAL,130298884,EQ,BSE,False
BSE,FRONTCORP,FRONTLINE CORPORATION,136202756,EQ,BSE,False
BSE,FRONTSP,FRONTIER SPRINGS,133681924,EQ,BSE,False
BSE,FRUTION,FRUITION VENTURE,137873412,EQ,BSE,False
BSE,FSC,FUTURE SUPPLY CHAIN SOLUTIONS,138444292,EQ,BSE,False
BSE,FSL,FIRSTSOURCE SOLUTIONS,136399108,EQ,BSE,False
BSE,FTL,FINELISTINGS TECHNOLOGIES LIMI,139308292,EQ,BSE,False
BSE,FUNDVISER,FUNDVISER CAPITAL (INDIA) LIMI,135730436,EQ,BSE,False
BSE,FUTSOL,FUTURISTIC SOLUTIONS,136720132,EQ,BSE,False
BSE,FYNX,FYNX CAPITAL,130038276,EQ,BSE,False
BSE,GAEL,GUJARAT AMBUJA EXPORTS,134201860,EQ,BSE,False
BSE,GAGAN,GAGAN GASES,134303748,EQ,BSE,False
BSE,GAJANANSEC,GAJANAN SECURITIES SERVICES LT,137883908,EQ,BSE,False
BSE,GALACTICO,GALACTICO CORPORATE SERVICES L,138957316,EQ,BSE,False
BSE,GALADAFIN,GALADA FINANCE ,137953540,EQ,BSE,False
BSE,GALAGEX,GALAXY AGRICO EXPORTS,136169220,EQ,BSE,False
BSE,GALAPREC,GALA PRECISION ENGINEERING LIM,139326468,EQ,BSE,False
BSE,GALLOPENT,GALLOPS ENTERPRISE,136166916,EQ,BSE,False
BSE,GALXBRG,GALAXY BEARINGS,134674692,EQ,BSE,False
BSE,GAMCO,GAMCO,138264836,EQ,BSE,False
BSE,GANDHAR,GANDHAR OIL REFINERY (INDIA) L,139271428,EQ,BSE,False
BSE,GANDHITUBE,GANDHI SPECIAL TUBES,131355652,EQ,BSE,False
BSE,GANESHCP,GANESH CONSUMER PRODUCTS LIMIT,139399172,EQ,BSE,False
BSE,GANGAPA,GANGA PAPERS INDIA,136144132,EQ,BSE,False
BSE,GANGAPHARM,GANGA PHARMACEUTICALS ,138158084,EQ,BSE,False
BSE,GANHOLD,GANESH HOLDINGS,129125636,EQ,BSE,False
BSE,GANONPRO,GANON PRODUCTS ,131185412,EQ,BSE,False
BSE,GANVERSE,GANESHA ECOVERSE,137994500,EQ,BSE,False
BSE,GARBIFIN,GARBI FINVEST ,138109956,EQ,BSE,False
BSE,GARFIBRES,GARWARE TECHNICAL FIBRES LIMIT,130446596,EQ,BSE,False
BSE,GARGFUR,GARG FURNACE,135837444,EQ,BSE,False
BSE,GARGI,PNGS GARGI FASHION JEWELLERY L,139189508,EQ,BSE,False
BSE,GARMENTPP,GARMENT MANTRA LIFESTYLE LIMIT,227895044,EQ,BSE,False
BSE,GARMNTMNTR,GARMENT MANTRA LIFESTYLE LIMIT,138039300,EQ,BSE,False
BSE,GARNET,GARNET CONSTRUCTION,134842116,EQ,BSE,False
BSE,GARNETINT,GARNET INTERNATIONAL,131198212,EQ,BSE,False
BSE,GARODCH,GARODIA CHEMICALS,135721220,EQ,BSE,False
BSE,GARUDA,GARUDA CONSTRUCTION AND ENGINE,139333380,EQ,BSE,False
BSE,GARWAMAR,GARWARE MARINE INDUSTRIES,130448132,EQ,BSE,False
BSE,GATECHDVR,GACM TECHNOLOGIES  - DV,145921284,EQ,BSE,False
BSE,GAYATRI,GAYATRI SUGARS,136238852,EQ,BSE,False
BSE,GAYATRIBI,GAYATRI BIOORGANICS,134288388,EQ,BSE,False
BSE,GBFL,GOENKA BUSINESS & FINANCE LIMI,137929476,EQ,BSE,False
BSE,GBLOGISTIC,GB LOGISTICS COMMERCE ,139353092,EQ,BSE,False
BSE,GCKL,GALAXY CLOUD KITCHENS,129583620,EQ,BSE,False
BSE,GCMCAPI,GCM CAPITAL ADVISORS,137809668,EQ,BSE,False
BSE,GCMCOMM,GCM COMMODITY & DERIVATIVES LT,137194756,EQ,BSE,False
BSE,GCMSECU,GCM SECURITIES,137070340,EQ,BSE,False
BSE,GCONNECT,GCONNECT LOGITECH AND SUPPLY C,139303940,EQ,BSE,False
BSE,GCSL,GRETEX CORPORATE SERVICES LIMI,139090948,EQ,BSE,False
BSE,GDLLEAS,GDL LEASING & FINANCE,135898884,EQ,BSE,False
BSE,GEE,GEE,129031172,EQ,BSE,False
BSE,GEL,GAUTAM EXIM ,138396932,EQ,BSE,False
BSE,GEMENVIRO,GEM ENVIRO MANAGEMENT ,139314948,EQ,BSE,False
BSE,GEMSI,GEMSTONE INVESTMENTS,135971076,EQ,BSE,False
BSE,GEMSPIN,GEM SPINNERS INDIA,133410052,EQ,BSE,False
BSE,GENCON,GENERIC ENGINEERING CONSTRUCTI,138088196,EQ,BSE,False
BSE,GENESIS,GENESIS IBRC INDIA,131670020,EQ,BSE,False
BSE,GENESYS,GENESYS INTERNATIONAL CORPORAT,129563908,EQ,BSE,False
BSE,GENNEX,GENNEX LABORATORIES,136125188,EQ,BSE,False
BSE,GENPHARMA,GENPHARMASEC,136087556,EQ,BSE,False
BSE,GENUSPAPER,GENUS PAPER & BOARDS,137974020,EQ,BSE,False
BSE,GENUSPOWER,GENUS POWER INFRASTRUCTURES LT,135767812,EQ,BSE,False
BSE,GENUSPRIME,GENUS PRIME INFRA,136300804,EQ,BSE,False
BSE,GEOJITFSL,GEOJIT FINANCIAL SERVICES LIMI,136264964,EQ,BSE,False
BSE,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,128158724,EQ,BSE,False
BSE,GETALONG,GETALONG ENTERPRISE ,139103236,EQ,BSE,False
BSE,GGAUTO,G.G.AUTOMOTIVE GEARS,136038148,EQ,BSE,False
BSE,GGDPROP,G. G. DANDEKAR PROPERTIES LIMI,129344004,EQ,BSE,False
BSE,GGENG,G G ENGINEERING ,138397188,EQ,BSE,False
BSE,GGL,GAUTAM GEMS ,138479620,EQ,BSE,False
BSE,GGPL,GALA GLOBAL PRODUCTS ,138042372,EQ,BSE,False
BSE,GHVINFRA,GHV INFRA PROJECTS,129409028,EQ,BSE,False
BSE,GIANLIFE,GIAN LIFE CARE ,138987012,EQ,BSE,False
BSE,GICRE,GENERAL INSURANCE CORPORATION,138433284,EQ,BSE,False
BSE,GILADAFINS,GILADA FINANCE & INVESTMENTS L,137929732,EQ,BSE,False
BSE,GINISILK,GINI SILK MILLS,136126468,EQ,BSE,False
BSE,GINNIFILA,GINNI FILAMENTS,151046404,EQ,BSE,False
BSE,GIPCL,GUJARAT INDUSTRIES POWER CO.LT,132428804,EQ,BSE,False
BSE,GITARENEW,GITA RENEWABLE ENERGY,137987332,EQ,BSE,False
BSE,GKB,GKB OPHTHALMICS,136502276,EQ,BSE,False
BSE,GKCONS,G.K.CONSULTANTS,136130052,EQ,BSE,False
BSE,GKP,G. K. P. PRINTING & PACKAGING,138922500,EQ,BSE,False
BSE,GLANCE,GLANCE FINANCE,135986948,EQ,BSE,False
BSE,GLAXO,GLAXOSMITHKLINE PHARMACEUTICAL,128168964,EQ,BSE,False
BSE,GLCL,GLOBE COMMERCIALS ,138308100,EQ,BSE,False
BSE,GLEAM,GLEAM FABMAT ,138874116,EQ,BSE,False
BSE,GLEN,GLEN INDUSTRIES ,139377668,EQ,BSE,False
BSE,GLFL,GUJARAT LEASE FINANCING,128044548,EQ,BSE,False
BSE,GLHRL,GLOBAL LONGLIFE HOSPITAL AND R,139141124,EQ,BSE,False
BSE,GLITTEKG,GLITTEK GRANITES,131463172,EQ,BSE,False
BSE,GLOBALCA,GLOBAL CAPITAL MARKETS,135747332,EQ,BSE,False
BSE,GLOBALVECT,GLOBAL VECTRA HELICORP,136389892,EQ,BSE,False
BSE,GLOBOFFS,GLOBAL OFFSHORE SERVICES,128473092,EQ,BSE,False
BSE,GLOBTIER,GLOBTIER INFOTECH ,139390468,EQ,BSE,False
BSE,GLOBUSCON,GLOBUS CONSTRUCTORS & DEVELOPE,134662404,EQ,BSE,False
BSE,GMBREW,G.M.BREWERIES,129916932,EQ,BSE,False
BSE,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CO,136238340,EQ,BSE,False
BSE,GMPL,G M POLYPLAST ,139069188,EQ,BSE,False
BSE,GMRP&UI,GMR POWER AND URBAN INFRA LIMI,139133444,EQ,BSE,False
BSE,GNA,G N A AXLES ,138271748,EQ,BSE,False
BSE,GNFC,GUJARAT NARMADA VALLEY FERTILI,128171524,EQ,BSE,False
BSE,GNRL,GUJARAT NATURAL RESOURCES LIMI,131465220,EQ,BSE,False
BSE,GOBLIN,GOBLIN INDIA,138969604,EQ,BSE,False
BSE,GODAVARI,GODAVARI DRUGS,135761156,EQ,BSE,False
BSE,GODAVARIB,GODAVARI BIOREFINERIES ,139335428,EQ,BSE,False
BSE,GODFRYPHLP,GODFREY PHILLIPS INDIA,128041732,EQ,BSE,False
BSE,GODIGIT,GO DIGIT GENERAL INSURANCE LIM,139309828,EQ,BSE,False
BSE,GOEL,GOEL FOOD PRODUCTS ,139145732,EQ,BSE,False
BSE,GOELCONS,GOEL CONSTRUCTION COMPANY LIMI,139393028,EQ,BSE,False
BSE,GOENKA,GOENKA DIAMOND & JEWELS,136496388,EQ,BSE,False
BSE,GOGIACAPGL,GOGIA CAPITAL GROWTH,136089604,EQ,BSE,False
BSE,GOKAKTEX,GOKAK TEXTILES,136436996,EQ,BSE,False
BSE,GOKUL,GOKUL REFOILS & SOLVENT,136442884,EQ,BSE,False
BSE,GOLD01INAV,INAV360 ONE MUTUAL FUND01,50996228,EQ,BSE,False
BSE,GOLD1,KOTAK MAHINDRA MUTUAL FUND - K,151064836,EQ,BSE,False
BSE,GOLD360,360 ONE MUTUAL FUND,139360004,EQ,BSE,False
BSE,GOLDBEES,NIPPON INDIA ETF GOLD BEES,151064324,EQ,BSE,False
BSE,GOLDBSINAV,INAVNIPPON INDI ETFGOLDBEES,50950404,EQ,BSE,False
BSE,GOLDCOINHF,GOLD COIN HEALTH FOODS,137866756,EQ,BSE,False
BSE,GOLDENCREST,GOLDEN CREST EDUCATION & SERVI,138255876,EQ,BSE,False
BSE,GOLDETF,MIRAE ASSET MUTUAL FUND,139207940,EQ,BSE,False
BSE,GOLDETFADD,DSP MUTUAL FUND,139239172,EQ,BSE,False
BSE,GOLDINAV,INAVZERODHA MUTUAL FUND,50989572,EQ,BSE,False
BSE,GOLDLEG,GOLDEN LEGAND LEASING & FINANC,130310148,EQ,BSE,False
BSE,GOLDSHAINV,INAVUTI  GOLD EXC,50951428,EQ,BSE,False
BSE,GOLDSHARE,UTI MUTUAL FUND - UTI GOLD EXC,151065860,EQ,BSE,False
BSE,GOLKONDA,GOLKONDA ALUMINIUM EXTRUSIONS,131407108,EQ,BSE,False
BSE,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY,134061060,EQ,BSE,False
BSE,GOODRICKE,GOODRICKE GROUP,128042500,EQ,BSE,False
BSE,GOODYEAR,GOODYEAR INDIA,128043012,EQ,BSE,False
BSE,GOPAIST,GOPAL IRON & STEELS CO.(GUJARA,136169732,EQ,BSE,False
BSE,GORANIN,GORANI INDUSTRIES,136091652,EQ,BSE,False
BSE,GOTHIPL,GOTHI PLASCON (INDIA),135964420,EQ,BSE,False
BSE,GOURMET,GOURMET GATEWAY INDIA,129570308,EQ,BSE,False
BSE,GOWRALE,GOWRA LEASING & FINANCE,135861508,EQ,BSE,False
BSE,GOYALASS,GOYAL ASSOCIATES,135849732,EQ,BSE,False
BSE,GPAPL,GUJARAT PEANUT AND AGRI PRODUC,139404292,EQ,BSE,False
BSE,GPIL,GODAWARI POWER & ISPAT,136379908,EQ,BSE,False
BSE,GPSL,GABRIEL PET STRAPS ,139291652,EQ,BSE,False
BSE,GRANDMA,GRANDMA TRADING & AGENCIES,129118468,EQ,BSE,False
BSE,GRANDOAK,GRAND OAK CANYONS DISTILLERY L,134108676,EQ,BSE,False
BSE,GRATEXI,GRATEX INDUSTRIES,134848260,EQ,BSE,False
BSE,GRAUWEIL,GRAUER & WEIL (INDIA),129461764,EQ,BSE,False
BSE,GRAVISSHO,GRAVISS HOSPITALITY,130443780,EQ,BSE,False
BSE,GRAVITY,GRAVITY (INDIA),136195844,EQ,BSE,False
BSE,GREENCREST,GREENCREST FINANCIAL SERVICES,136124676,EQ,BSE,False
BSE,GROARC,GROARC INDUSTRIES INDIA LIMITE,136272644,EQ,BSE,False
BSE,GROVY,GROVY INDIA ,138117636,EQ,BSE,False
BSE,GROWINAV,INAVGROWW MUTUAL FUND,50999556,EQ,BSE,False
BSE,GROWINGTON,GROWINGTON VENTURES INDIA LIMI,138040836,EQ,BSE,False
BSE,GROWWPOWER,GROWW MUTUAL FUND,139385092,EQ,BSE,False
BSE,GRSE,GARDEN REACH SHIPBUILDERS & EN,138754820,EQ,BSE,False
BSE,GS020126C,GS02JAN26C,204890628,EQ,BSE,False
BSE,GS02JAN27C,GS02JAN27C,204891908,EQ,BSE,False
BSE,GS02JAN28C,GS02JAN28C,204892932,EQ,BSE,False
BSE,GS02JAN29C,GS02JAN29C,204909060,EQ,BSE,False
BSE,GS02JAN36C,GS02JAN36C,204897284,EQ,BSE,False
BSE,GS02JAN39C,GS02JAN39C,204906756,EQ,BSE,False
BSE,GS02JUL26C,GS02JUL26C,204891396,EQ,BSE,False
BSE,GS02JUL27C,GS02JUL27C,204892420,EQ,BSE,False
BSE,GS02JUL28C,GS02JUL28C,204893444,EQ,BSE,False
BSE,GS02JUL36C,GS02JUL36C,204897540,EQ,BSE,False
BSE,GS02JUL39C,GS02JUL39C,204908036,EQ,BSE,False
BSE,GS02JUL40C,GS02JUL40C,204897796,EQ,BSE,False
BSE,GS06MAY30C,GS06MAY30C,204956932,EQ,BSE,False
BSE,GS06MAY33,GS06MAY33,204985348,EQ,BSE,False
BSE,GS06MAY34C,GS06MAY34C,204974852,EQ,BSE,False
BSE,GS06MAY35C,GS06MAY35C,204975364,EQ,BSE,False
BSE,GS06MAY36C,GS06MAY36C,204972036,EQ,BSE,False
BSE,GS06MAY37C,GS06MAY37C,204973060,EQ,BSE,False
BSE,GS06MAY38C,GS06MAY38C,204974084,EQ,BSE,False
BSE,GS06MAY39C,GS06MAY39C,204967940,EQ,BSE,False
BSE,GS06MAY40,GS06MAY40,204986116,EQ,BSE,False
BSE,GS06MAY41,GS06MAY41,204987140,EQ,BSE,False
BSE,GS06MAY42,GS06MAY42,204988164,EQ,BSE,False
BSE,GS06MAY43,GS06MAY43,204989188,EQ,BSE,False
BSE,GS06MAY44,GS06MAY44,204990212,EQ,BSE,False
BSE,GS06MAY45,GS06MAY45,204991236,EQ,BSE,False
BSE,GS06MAY46,GS06MAY46,204991748,EQ,BSE,False
BSE,GS06MAY47,GS06MAY47,204986372,EQ,BSE,False
BSE,GS06MAY48,GS06MAY48,204987396,EQ,BSE,False
BSE,GS06MAY49,GS06MAY49,204988420,EQ,BSE,False
BSE,GS06MAY50,GS06MAY50,204989444,EQ,BSE,False
BSE,GS06MAY51,GS06MAY51,204990724,EQ,BSE,False
BSE,GS06MAY52,GS06MAY52,204992004,EQ,BSE,False
BSE,GS06MAY53,GS06MAY53,204993028,EQ,BSE,False
BSE,GS06MAY54,GS06MAY54,204994308,EQ,BSE,False
BSE,GS06MAY55,GS06MAY55,204995076,EQ,BSE,False
BSE,GS06MAY56,GS06MAY56,204996100,EQ,BSE,False
BSE,GS06MAY57,GS06MAY57,204997124,EQ,BSE,False
BSE,GS06MAY58,GS06MAY58,204998148,EQ,BSE,False
BSE,GS06MAY59,GS06MAY59,204999172,EQ,BSE,False
BSE,GS06MAY60,GS06MAY60,204992260,EQ,BSE,False
BSE,GS06MAY61,GS06MAY61,204993540,EQ,BSE,False
BSE,GS06MAY62,GS06MAY62,204995588,EQ,BSE,False
BSE,GS06MAY63,GS06MAY63,204997380,EQ,BSE,False
BSE,GS06MAY64,GS06MAY64,204998660,EQ,BSE,False
BSE,GS06MAY65,GS06MAY65,204999940,EQ,BSE,False
BSE,GS06MAY66,GS06MAY66,205000708,EQ,BSE,False
BSE,GS06MAY67,GS06MAY67,205001220,EQ,BSE,False
BSE,GS06MAY68,GS06MAY68,205001732,EQ,BSE,False
BSE,GS06MAY69,GS06MAY69,205002244,EQ,BSE,False
BSE,GS06MAY70,GS06MAY70,205002756,EQ,BSE,False
BSE,GS06MAY71,GS06MAY71,205003268,EQ,BSE,False
BSE,GS06MAY72,GS06MAY72,204998916,EQ,BSE,False
BSE,GS06MAY73,GS06MAY73,204995332,EQ,BSE,False
BSE,GS06NOV29C,GS06NOV29C,204956676,EQ,BSE,False
BSE,GS06NOV30C,GS06NOV30C,204957188,EQ,BSE,False
BSE,GS06NOV33,GS06NOV33,204985604,EQ,BSE,False
BSE,GS06NOV34C,GS06NOV34C,204975108,EQ,BSE,False
BSE,GS06NOV35C,GS06NOV35C,204971268,EQ,BSE,False
BSE,GS06NOV36C,GS06NOV36C,204972804,EQ,BSE,False
BSE,GS06NOV37C,GS06NOV37C,204973572,EQ,BSE,False
BSE,GS06NOV38C,GS06NOV38C,204974596,EQ,BSE,False
BSE,GS06NOV39C,GS06NOV39C,204968452,EQ,BSE,False
BSE,GS06NOV40,GS06NOV40,204986628,EQ,BSE,False
BSE,GS06NOV41,GS06NOV41,204987652,EQ,BSE,False
BSE,GS06NOV42,GS06NOV42,204988676,EQ,BSE,False
BSE,GS06NOV43,GS06NOV43,204989700,EQ,BSE,False
BSE,GS06NOV44,GS06NOV44,204990468,EQ,BSE,False
BSE,GS06NOV45,GS06NOV45,204991492,EQ,BSE,False
BSE,GS06NOV46,GS06NOV46,204985860,EQ,BSE,False
BSE,GS06NOV47,GS06NOV47,204986884,EQ,BSE,False
BSE,GS06NOV48,GS06NOV48,204987908,EQ,BSE,False
BSE,GS06NOV49,GS06NOV49,204988932,EQ,BSE,False
BSE,GS06NOV50,GS06NOV50,204989956,EQ,BSE,False
BSE,GS06NOV51,GS06NOV51,204990980,EQ,BSE,False
BSE,GS06NOV52,GS06NOV52,204992772,EQ,BSE,False
BSE,GS06NOV53,GS06NOV53,204993796,EQ,BSE,False
BSE,GS06NOV54,GS06NOV54,204994820,EQ,BSE,False
BSE,GS06NOV55,GS06NOV55,204995844,EQ,BSE,False
BSE,GS06NOV56,GS06NOV56,204996868,EQ,BSE,False
BSE,GS06NOV57,GS06NOV57,204997636,EQ,BSE,False
BSE,GS06NOV58,GS06NOV58,204998404,EQ,BSE,False
BSE,GS06NOV59,GS06NOV59,204999684,EQ,BSE,False
BSE,GS06NOV60,GS06NOV60,204993284,EQ,BSE,False
BSE,GS06NOV61,GS06NOV61,204994564,EQ,BSE,False
BSE,GS06NOV62,GS06NOV62,204996356,EQ,BSE,False
BSE,GS06NOV63,GS06NOV63,204997892,EQ,BSE,False
BSE,GS06NOV64,GS06NOV64,204999428,EQ,BSE,False
BSE,GS06NOV65,GS06NOV65,205000196,EQ,BSE,False
BSE,GS06NOV66,GS06NOV66,205000964,EQ,BSE,False
BSE,GS06NOV67,GS06NOV67,205001476,EQ,BSE,False
BSE,GS06NOV68,GS06NOV68,205001988,EQ,BSE,False
BSE,GS06NOV69,GS06NOV69,205002500,EQ,BSE,False
BSE,GS06NOV70,GS06NOV70,205003012,EQ,BSE,False
BSE,GS06NOV71,GS06NOV71,205000452,EQ,BSE,False
BSE,GS06NOV72,GS06NOV72,204996612,EQ,BSE,False
BSE,GS06NOV73,GS06NOV73,204994052,EQ,BSE,False
BSE,GS09JUL26,GS09JUL26,205003524,EQ,BSE,False
BSE,GS12DC2032C,GS12DC2032C,204948996,EQ,BSE,False
BSE,GS12DEC2030,GS12DEC2030,204949764,EQ,BSE,False
BSE,GS12DEC2034,GS12DEC2034C,204955140,EQ,BSE,False
BSE,GS12DEC2040,GS12DEC2040,204951812,EQ,BSE,False
BSE,GS12DEC2041,GS12DEC2041,204952324,EQ,BSE,False
BSE,GS12DEC27C,GS12DEC27C,204892676,EQ,BSE,False
BSE,GS12DEC28C,GS12DEC28C,204893700,EQ,BSE,False
BSE,GS12DEC33,GS12DEC33,204956164,EQ,BSE,False
BSE,GS12DEC36,GS12DEC36,205005828,EQ,BSE,False
BSE,GS12DEC42,GS12DEC42,204970500,EQ,BSE,False
BSE,GS12DEC43,GS12DEC43,204971524,EQ,BSE,False
BSE,GS12DEC44,GS12DEC44,204972292,EQ,BSE,False
BSE,GS12DEC45,GS12DEC45,204980484,EQ,BSE,False
BSE,GS12DEC47,GS12DEC47,204983300,EQ,BSE,False
BSE,GS12DEC48,GS12DEC48,204982020,EQ,BSE,False
BSE,GS12DEC49F,GS12DEC49F,204985092,EQ,BSE,False
BSE,GS12JUN2040,GS12JUN2040,204951556,EQ,BSE,False
BSE,GS12JUN2041,GS12JUN2041,204952068,EQ,BSE,False
BSE,GS12JUN27C,GS12JUN27C,204892164,EQ,BSE,False
BSE,GS12JUN28C,GS12JUN28C,204893188,EQ,BSE,False
BSE,GS12JUN32C,GS12JUN32C,204957444,EQ,BSE,False
BSE,GS12JUN33,GS12JUN33,204955908,EQ,BSE,False
BSE,GS12JUN34,GS12JUN34,204956420,EQ,BSE,False
BSE,GS12JUN42,GS12JUN42,204969988,EQ,BSE,False
BSE,GS12JUN43,GS12JUN43,204971012,EQ,BSE,False
BSE,GS12JUN44,GS12JUN44,204971780,EQ,BSE,False
BSE,GS12JUN45,GS12JUN45,204980228,EQ,BSE,False
BSE,GS12JUN46,GS12JUN46,204981252,EQ,BSE,False
BSE,GS12JUN47,GS12JUN47,204981508,EQ,BSE,False
BSE,GS12JUN48D,GS12JUN48D,204984580,EQ,BSE,False
BSE,GS12JUN49,GS12JUN49,204983812,EQ,BSE,False
BSE,GS12MAR40,GS12MAR40,205005572,EQ,BSE,False
BSE,GS12SEP2041,GS12SEP2041,204953604,EQ,BSE,False
BSE,GS12SEP27,GS12SEP27,204980740,EQ,BSE,False
BSE,GS150626C,GS15JUN26C,204890884,EQ,BSE,False
BSE,GS151225C,GS15DEC25C,204890372,EQ,BSE,False
BSE,GS151226C,GS15DEC26C,204891652,EQ,BSE,False
BSE,GS15APR26C,GS15APR26C,204966148,EQ,BSE,False
BSE,GS15APR27C,GS15APR27C,204966660,EQ,BSE,False
BSE,GS15APR28C,GS15APR28C,204967172,EQ,BSE,False
BSE,GS15APR29C,GS15APR29C,204962052,EQ,BSE,False
BSE,GS15APR30C,GS15APR30C,204962564,EQ,BSE,False
BSE,GS15APR31C,GS15APR31C,204963076,EQ,BSE,False
BSE,GS15APR32C,GS15APR32C,204963588,EQ,BSE,False
BSE,GS15APR33C,GS15APR33C,204964100,EQ,BSE,False
BSE,GS15APR34C,GS15APR34C,204959236,EQ,BSE,False
BSE,GS15APR35C,GS15APR35C,204959748,EQ,BSE,False
BSE,GS15APR36C,GS15APR36C,204960260,EQ,BSE,False
BSE,GS15APR37C,GS15APR37C,204960772,EQ,BSE,False
BSE,GS15APR38C,GS15APR38C,204961284,EQ,BSE,False
BSE,GS15APR39C,GS15APR39C,204961796,EQ,BSE,False
BSE,GS15DEC2034,GS15DEC2034,204916740,EQ,BSE,False
BSE,GS15DEC27C,GS15DEC27C,204904196,EQ,BSE,False
BSE,GS15DEC28C,GS15DEC28C,204907780,EQ,BSE,False
BSE,GS15DEC29C,GS15DEC29C,204899076,EQ,BSE,False
BSE,GS15DEC30C,GS15DEC30C,204900356,EQ,BSE,False
BSE,GS15DEC31C,GS15DEC31C,204902660,EQ,BSE,False
BSE,GS15DEC32C,GS15DEC32C,204905476,EQ,BSE,False
BSE,GS15DEC39C,GS15DEC39C,204908292,EQ,BSE,False
BSE,GS15JUN2034,GS15JUN2034,204916484,EQ,BSE,False
BSE,GS15JUN2035,GS15JUN2035,204916996,EQ,BSE,False
BSE,GS15JUN27C,GS15JUN27C,204902404,EQ,BSE,False
BSE,GS15JUN28C,GS15JUN28C,204905732,EQ,BSE,False
BSE,GS15JUN29C,GS15JUN29C,204909572,EQ,BSE,False
BSE,GS15JUN30C,GS15JUN30C,204899588,EQ,BSE,False
BSE,GS15JUN31C,GS15JUN31C,204901380,EQ,BSE,False
BSE,GS15JUN32C,GS15JUN32C,204903940,EQ,BSE,False
BSE,GS15JUN39C,GS15JUN39C,204907012,EQ,BSE,False
BSE,GS15MAR34C,GS15MAR34C,204968964,EQ,BSE,False
